Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_std_shannon_encoding,19,3,0.8786749482401657,0.014139437746553954,0.8758592132505175,0.029027358133324244,0.913416149068323,0.03504837831409169
crosscor_std_autoencoder_fourier_transform=True,27,3,0.6734575569358178,0.016311967065223195,0.713913043478261,0.020651029716587693,0.7485300207039337,0.01991524721235731
crosscor_autoreg_k=5_multifracs_j1=1_j2=10,18,3,0.9219461697722566,0.007278838853518439,0.9018219461697722,0.018613469752040007,0.9393374741200826,0.010629811720905534
crosscor_autoreg_k=5_shannon_encoding,23,3,0.9336231884057972,0.02312309643499028,0.9191718426501033,0.02116326900774843,0.9451759834368529,0.02093060186093002
crosscor_autoreg_k=5_autoencoder_fourier_transform=True,31,3,0.8931677018633539,0.03577888956890757,0.9160662525879916,0.031111503019840496,0.9278674948240164,0.033880037632259975
crosscor_multifracs_j1=1_j2=10_shannon_encoding,21,3,0.8613664596273294,0.020902402769904804,0.87879917184265,0.039700104733147286,0.930807453416149,0.034132342166337815
crosscor_multifracs_j1=1_j2=10_autoencoder_fourier_transform=True,29,3,0.7457142857142858,0.03074304806329769,0.7455486542443064,0.03686463165889024,0.8036024844720497,0.03866918440298386
crosscor_shannon_encoding_autoencoder_fourier_transform=True,34,3,0.8641821946169772,0.019492508978782318,0.8729192546583852,0.03557569653598755,0.893209109730849,0.04303558534504733
std_autoreg_k=5_multifracs_j1=1_j2=10,9,3,0.9335817805383023,0.02146286051474355,0.9161904761904761,0.010790226070328679,0.9479917184265009,0.0069712945774691665
std_autoreg_k=5_shannon_encoding,14,3,0.94231884057971,0.023732741438213002,0.9451759834368529,0.01643344663163558,0.9537474120082814,0.005864149388687557
std_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.9248861283643892,0.010588113981858098,0.9220289855072463,0.026635142046748144,0.927784679089027,0.030285658803423755
