Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_mean_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.85,0.02738612787525833,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.7249999999999999,0.035355339059327376,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.7249999999999999,0.035355339059327376,0.99,0.012247448713915901,0.975,0.02738612787525829
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,26,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,34,4,0.73,0.03674234614174767,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_multifracs_j1=1_j2=12,10,4,0.9949999999999999,0.010000000000000009,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_shannon_encoding,15,4,0.525,0.06123724356957944,0.975,0.02738612787525829,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_autoencoder_fourier_transform=True,23,4,0.74,0.04636809247747853,0.985,0.020000000000000018,0.99,0.012247448713915901
mean_std_multifracs_j1=1_j2=12_shannon_encoding,13,4,0.525,0.06123724356957944,0.975,0.022360679774997918,0.9949999999999999,0.010000000000000009
mean_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,21,4,0.74,0.04636809247747853,0.985,0.020000000000000018,0.9650000000000001,0.04636809247747852
mean_std_shannon_encoding_autoencoder_fourier_transform=True,26,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.99,0.012247448713915901
mean_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.525,0.06123724356957944,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.74,0.04636809247747853,0.985,0.020000000000000018,0.99,0.012247448713915901
mean_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.99,0.012247448713915901
mean_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.525,0.06123724356957944,0.985,0.020000000000000018,0.99,0.012247448713915901
std_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.525,0.06123724356957944,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.74,0.04636809247747853,0.99,0.012247448713915901,0.99,0.012247448713915901
std_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.99,0.012247448713915901
std_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.99,0.012247448713915901
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,32,4,0.525,0.06123724356957944,0.99,0.012247448713915901,0.99,0.012247448713915901
