Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
wavelet_leaders_j1=3_j2=7_multifracs_j1=4_j2=7,5,2,0.4963636363636364,0.02479669399451974,0.4390909090909091,0.01983402202661039,0.49909090909090903,0.03708377828067481
wavelet_leaders_j1=3_j2=7_multifracs_j1=1_j2=7,5,2,0.6618181818181817,0.02449489742783179,0.600909090909091,0.01758098145983066,0.6427272727272728,0.020246415864836435
wavelet_leaders_j1=3_j2=7_newmultifracs_j1=2_j2=7,7,2,0.6290909090909091,0.02415514591924804,0.5690909090909091,0.02512777265651864,0.6181818181818183,0.033648646406039526
wavelet_leaders_j1=3_j2=7_shannon_encoding,10,2,0.5490909090909091,0.02577717614319606,0.9818181818181818,0.009958591954639408,0.9936363636363635,0.002226808857075604
wavelet_leaders_j1=3_j2=7_autoencoder_fourier_transform=True,18,2,0.24727272727272726,0.03157046428033697,0.3109090909090909,0.005454545454545449,0.3472727272727273,0.02143604749554834
multifracs_j1=4_j2=7_multifracs_j1=1_j2=7,6,2,0.6645454545454544,0.021969174497444663,0.5763636363636364,0.029090909090909074,0.6227272727272728,0.031095693411794696
multifracs_j1=4_j2=7_newmultifracs_j1=2_j2=7,8,2,0.6345454545454545,0.024494897427831824,0.58,0.03884701930767548,0.6345454545454545,0.01983402202661042
multifracs_j1=4_j2=7_shannon_encoding,11,2,0.709090909090909,0.02987577586391816,0.9800000000000001,0.009359663764533663,0.9936363636363638,0.004635472285084358
multifracs_j1=4_j2=7_autoencoder_fourier_transform=True,19,2,0.5018181818181818,0.020246415864836435,0.4163636363636364,0.04468438446343456,0.4618181818181818,0.01482682402754555
multifracs_j1=1_j2=7_newmultifracs_j1=2_j2=7,8,2,0.6290909090909091,0.03064054462973222,0.5890909090909091,0.023983465378678005,0.6309090909090909,0.02837179369877679
multifracs_j1=1_j2=7_shannon_encoding,11,2,0.8181818181818181,0.04554536381772851,0.9827272727272728,0.008813963377120626,0.9927272727272728,0.0046354722850843535
multifracs_j1=1_j2=7_autoencoder_fourier_transform=True,19,2,0.6327272727272728,0.028371793698776796,0.5436363636363637,0.023983465378678022,0.5745454545454546,0.02897704991001677
newmultifracs_j1=2_j2=7_shannon_encoding,13,2,0.7927272727272727,0.030640544629732185,0.9800000000000001,0.010204520145747124,0.9918181818181818,0.0034015067152490534
newmultifracs_j1=2_j2=7_autoencoder_fourier_transform=True,21,2,0.6081818181818182,0.030748244591432286,0.5563636363636364,0.031042492870843423,0.5827272727272728,0.03114880308911239
shannon_encoding_autoencoder_fourier_transform=True,24,2,0.5081818181818182,0.02837179369877679,0.9772727272727273,0.008131156281817408,0.9936363636363635,0.004635472285084358
crosscor_std_identity,2059,3,0.17454545454545456,0.02104697618689132,0.3518181818181818,0.023460887091934442,0.35363636363636364,0.02081004207683564
crosscor_std_waveletscattering,6411,3,0.9854545454545456,0.0072727272727272805,0.7554545454545455,0.020000000000000004,0.9354545454545453,0.016861124537264904
crosscor_std_autoreg_k=5,16,3,0.8172727272727272,0.01636363636363632,0.82,0.017152692967375656,0.8654545454545455,0.013666633071248087
crosscor_std_wavelet_leaders_j1=3_j2=7,13,3,0.32909090909090905,0.030233252996937986,0.35181818181818175,0.04010317272747777,0.39090909090909093,0.020123585110162406
crosscor_std_multifracs_j1=4_j2=7,14,3,0.4763636363636364,0.03595221806051851,0.40545454545454546,0.012662171161076463,0.49818181818181817,0.03247376563543954
crosscor_std_multifracs_j1=1_j2=7,14,3,0.6127272727272728,0.030882341366296404,0.5490909090909091,0.04039065434822374,0.6218181818181818,0.02394898158603545
crosscor_std_newmultifracs_j1=2_j2=7,16,3,0.5818181818181818,0.03544288852657804,0.5272727272727273,0.03302891295379082,0.590909090909091,0.02335496832484566
crosscor_std_shannon_encoding,19,3,0.551818181818182,0.017627926754241224,0.9727272727272727,0.013173978860172249,0.9936363636363638,0.004635472285084358
crosscor_std_autoencoder_fourier_transform=True,27,3,0.28363636363636363,0.04171925056575916,0.35909090909090907,0.019069251784911853,0.3881818181818182,0.024663018120455505
