Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_mean_autoreg_k=5,16,3,0.51,0.05147815070493499,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_mean_multifracs_j1=1_j2=12,14,3,0.5199999999999999,0.050990195135927834,0.9549999999999998,0.018708286933869687,0.975,0.01581138830084191
crosscor_mean_shannon_encoding,19,3,0.5349999999999999,0.06999999999999999,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_mean_autoencoder_fourier_transform=True,27,3,0.61,0.058309518948453015,0.665,0.04636809247747852,0.72,0.04301162633521314
crosscor_std_autoreg_k=5,16,3,0.515,0.04636809247747852,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_multifracs_j1=1_j2=12,14,3,0.5199999999999999,0.04301162633521313,0.9549999999999998,0.029154759474226483,0.9650000000000001,0.02549509756796391
crosscor_std_shannon_encoding,19,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoencoder_fourier_transform=True,27,3,0.605,0.05787918451395114,0.6900000000000001,0.07348469228349536,0.7000000000000001,0.03535533905932736
crosscor_autoreg_k=5_multifracs_j1=1_j2=12,18,3,0.5199999999999999,0.04301162633521313,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_shannon_encoding,23,3,0.5349999999999999,0.06999999999999999,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_autoencoder_fourier_transform=True,31,3,0.605,0.05787918451395114,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_multifracs_j1=1_j2=12_shannon_encoding,21,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,29,3,0.61,0.058309518948453015,0.9550000000000001,0.029154759474226483,0.9649999999999999,0.012247448713915901
crosscor_shannon_encoding_autoencoder_fourier_transform=True,34,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5,7,3,0.99,0.020000000000000018,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
mean_std_multifracs_j1=1_j2=12,5,3,0.985,0.012247448713915901,0.975,0.01581138830084191,0.975,0.01581138830084191
mean_std_shannon_encoding,10,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoencoder_fourier_transform=True,18,3,0.6649999999999999,0.07348469228349536,0.65,0.0821583836257749,0.735,0.040620192023179805
mean_autoreg_k=5_multifracs_j1=1_j2=12,9,3,0.9949999999999999,0.010000000000000009,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_shannon_encoding,14,3,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.010000000000000009,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.78,0.08573214099741124,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_multifracs_j1=1_j2=12_shannon_encoding,12,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,20,3,0.915,0.03391164991562633,0.97,0.018708286933869726,0.9649999999999999,0.012247448713915901
mean_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_multifracs_j1=1_j2=12,9,3,0.9949999999999999,0.010000000000000009,0.975,0.022360679774997918,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_shannon_encoding,14,3,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.7950000000000002,0.09407443861113388,0.9800000000000001,0.010000000000000009,0.9949999999999999,0.010000000000000009
std_multifracs_j1=1_j2=12_shannon_encoding,12,3,0.5349999999999999,0.06999999999999999,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,20,3,0.9400000000000001,0.01999999999999997,0.97,0.018708286933869726,0.96,0.01999999999999998
std_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,16,3,0.5349999999999999,0.06999999999999999,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,24,3,0.9800000000000001,0.010000000000000009,0.9850000000000001,0.012247448713915901,0.9949999999999999,0.010000000000000009
autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,29,3,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,27,3,0.5349999999999999,0.06999999999999999,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
crosscor_mean_std_autoreg_k=5,17,4,0.51,0.05147815070493499,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_mean_std_multifracs_j1=1_j2=12,15,4,0.515,0.0561248608016091,0.95,0.015811388300841875,0.975,0.01581138830084191
crosscor_mean_std_shannon_encoding,20,4,0.5349999999999999,0.06999999999999999,0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
crosscor_mean_std_autoencoder_fourier_transform=True,28,4,0.61,0.058309518948453015,0.68,0.043011626335213125,0.7100000000000001,0.06442049363362565
crosscor_mean_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.525,0.047434164902525666,0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
crosscor_mean_autoreg_k=5_shannon_encoding,24,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
crosscor_mean_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.61,0.058309518948453015,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_mean_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.5349999999999999,0.06999999999999999,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.61,0.058309518948453015,0.95,0.03535533905932736,0.9549999999999998,0.02915475947422649
crosscor_mean_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.010000000000000009,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.5199999999999999,0.04301162633521313,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.605,0.05787918451395114,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_std_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
crosscor_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.61,0.058309518948453015,0.95,0.015811388300841875,0.945,0.024494897427831747
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.5349999999999999,0.06999999999999999,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,26,4,0.5349999999999999,0.06999999999999999,0.985,0.012247448713915901,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,34,4,0.62,0.06204836822995429,0.9799999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.5349999999999999,0.06999999999999999,0.975,0.01581138830084191,0.9949999999999999,0.010000000000000009
crosscor_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.5349999999999999,0.06999999999999999,0.9799999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_multifracs_j1=1_j2=12,10,4,0.9949999999999999,0.010000000000000009,0.9850000000000001,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_shannon_encoding,15,4,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_autoreg_k=5_autoencoder_fourier_transform=True,23,4,0.7700000000000001,0.07648529270389177,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_std_multifracs_j1=1_j2=12_shannon_encoding,13,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
mean_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,21,4,0.9099999999999999,0.03,0.97,0.018708286933869726,0.9650000000000001,0.02549509756796391
mean_std_shannon_encoding_autoencoder_fourier_transform=True,26,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.010000000000000009,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.5349999999999999,0.06999999999999999,0.985,0.020000000000000018,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.975,0.01581138830084191,0.9949999999999999,0.010000000000000009,0.9949999999999999,0.010000000000000009
mean_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
mean_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.018708286933869722,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.5349999999999999,0.06999999999999999,0.975,0.01581138830084191,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.9800000000000001,0.010000000000000009,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
std_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.5349999999999999,0.06999999999999999,0.9800000000000001,0.010000000000000009,0.9949999999999999,0.010000000000000009
std_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,32,4,0.5349999999999999,0.06999999999999999,0.99,0.012247448713915901,0.9949999999999999,0.010000000000000009
