Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_autoreg_k=5_shannon_encoding,23,3,0.46499999999999997,0.037416573867739424,0.5349999999999999,0.0406201920231798,0.525,0.0894427190999916
crosscor_autoreg_k=5_autoencoder_fourier_transform=True,31,3,0.52,0.07810249675906654,0.475,0.022360679774997894,0.5199999999999999,0.06204836822995427
crosscor_multifracs_j1=1_j2=12_shannon_encoding,21,3,0.46499999999999997,0.037416573867739424,0.48500000000000004,0.12206555615733704,0.515,0.0845576726264388
crosscor_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,29,3,0.525,0.07071067811865477,0.48500000000000004,0.06633249580710798,0.45999999999999996,0.06442049363362563
crosscor_shannon_encoding_autoencoder_fourier_transform=True,34,3,0.46499999999999997,0.037416573867739424,0.535,0.040620192023179805,0.4699999999999999,0.050990195135927854
mean_std_autoreg_k=5,7,3,0.4149999999999999,0.046368092477478515,0.545,0.048476798574163295,0.485,0.04898979485566358
mean_std_multifracs_j1=1_j2=12,5,3,0.42000000000000004,0.04847679857416329,0.47000000000000003,0.057879184513951104,0.45999999999999996,0.06999999999999999
mean_std_shannon_encoding,10,3,0.46499999999999997,0.037416573867739424,0.51,0.06442049363362562,0.515,0.040620192023179784
mean_std_autoencoder_fourier_transform=True,18,3,0.45499999999999996,0.048476798574163295,0.42000000000000004,0.048476798574163295,0.49000000000000005,0.09300537618869135
mean_autoreg_k=5_multifracs_j1=1_j2=12,9,3,0.41,0.04636809247747852,0.51,0.012247448713915901,0.49000000000000005,0.03391164991562636
mean_autoreg_k=5_shannon_encoding,14,3,0.46499999999999997,0.037416573867739424,0.5,0.08062257748298549,0.5700000000000001,0.08124038404635958
mean_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.5,0.05244044240850757,0.54,0.04358898943540673,0.55,0.06123724356957946
mean_multifracs_j1=1_j2=12_shannon_encoding,12,3,0.46499999999999997,0.037416573867739424,0.54,0.09695359714832659,0.5,0.11291589790636217
mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,20,3,0.4950000000000001,0.0484767985741633,0.5700000000000001,0.09797958971132716,0.47000000000000003,0.05787918451395114
mean_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.46499999999999997,0.037416573867739424,0.55,0.047434164902525694,0.47000000000000003,0.0640312423743285
std_autoreg_k=5_multifracs_j1=1_j2=12,9,3,0.48,0.02449489742783177,0.57,0.07648529270389177,0.495,0.07483314773547882
std_autoreg_k=5_shannon_encoding,14,3,0.46499999999999997,0.037416573867739424,0.495,0.07968688725254611,0.52,0.060000000000000005
std_autoreg_k=5_autoencoder_fourier_transform=True,22,3,0.525,0.052440442408507565,0.45999999999999996,0.06244997998398398,0.505,0.05338539126015656
std_multifracs_j1=1_j2=12_shannon_encoding,12,3,0.46499999999999997,0.037416573867739424,0.56,0.0874642784226795,0.55,0.038729833462074155
std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,20,3,0.5450000000000002,0.05338539126015653,0.5050000000000001,0.1041633332799983,0.465,0.08154753215150044
std_shannon_encoding_autoencoder_fourier_transform=True,25,3,0.46499999999999997,0.037416573867739424,0.545,0.08860022573334676,0.49000000000000005,0.07176350047203661
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,16,3,0.46499999999999997,0.037416573867739424,0.5349999999999999,0.11895377253370319,0.51,0.046368092477478515
autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,24,3,0.535,0.05830951894845299,0.49499999999999994,0.06204836822995427,0.45999999999999996,0.05147815070493502
autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,29,3,0.46499999999999997,0.037416573867739424,0.47000000000000003,0.06964194138592061,0.49000000000000005,0.05612486080160911
multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,27,3,0.46499999999999997,0.037416573867739424,0.525,0.0806225774829855,0.475,0.03872983346207418
crosscor_mean_std_autoreg_k=5,17,4,0.5,0.06123724356957944,0.49000000000000005,0.08154753215150046,0.495,0.0659545297913646
crosscor_mean_std_multifracs_j1=1_j2=12,15,4,0.495,0.06204836822995428,0.5900000000000001,0.03741657386773941,0.525,0.057008771254956896
crosscor_mean_std_shannon_encoding,20,4,0.46499999999999997,0.037416573867739424,0.475,0.05477225575051663,0.52,0.08860022573334675
crosscor_mean_std_autoencoder_fourier_transform=True,28,4,0.52,0.07810249675906654,0.475,0.05244044240850758,0.48500000000000004,0.05385164807134505
crosscor_mean_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.495,0.06204836822995428,0.55,0.02236067977499787,0.45999999999999996,0.06041522986797286
crosscor_mean_autoreg_k=5_shannon_encoding,24,4,0.46499999999999997,0.037416573867739424,0.5399999999999999,0.040620192023179805,0.45499999999999996,0.057879184513951125
crosscor_mean_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.52,0.07810249675906654,0.475,0.05700877125495691,0.49499999999999994,0.053385391260156546
crosscor_mean_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.46499999999999997,0.037416573867739424,0.5449999999999999,0.0714142842854285,0.53,0.10416333327999827
crosscor_mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.525,0.07071067811865477,0.505,0.03316624790355401,0.45500000000000007,0.04301162633521313
crosscor_mean_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.46499999999999997,0.037416573867739424,0.53,0.06782329983125267,0.515,0.066332495807108
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.495,0.06204836822995428,0.525,0.06519202405202648,0.53,0.07314369419163896
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.46499999999999997,0.037416573867739424,0.5299999999999999,0.07141428428542851,0.54,0.051478150704934986
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.52,0.07810249675906654,0.465,0.04062019202317981,0.52,0.08276472678623423
crosscor_std_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.46499999999999997,0.037416573867739424,0.525,0.07745966692414834,0.5250000000000001,0.0447213595499958
crosscor_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.525,0.07071067811865477,0.495,0.050990195135927854,0.5,0.0524404424085076
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.46499999999999997,0.037416573867739424,0.475,0.05477225575051661,0.45999999999999996,0.037416573867739424
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,26,4,0.46499999999999997,0.037416573867739424,0.5549999999999999,0.02915475947422648,0.45999999999999996,0.08602325267042625
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,34,4,0.525,0.07582875444051553,0.475,0.05244044240850758,0.4999999999999999,0.07416198487095663
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.46499999999999997,0.037416573867739424,0.48500000000000004,0.04358898943540675,0.4499999999999999,0.044721359549995794
crosscor_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.46499999999999997,0.037416573867739424,0.5050000000000001,0.07648529270389177,0.495,0.057879184513951125
mean_std_autoreg_k=5_multifracs_j1=1_j2=12,10,4,0.4149999999999999,0.037416573867739424,0.575,0.02738612787525829,0.555,0.05338539126015656
mean_std_autoreg_k=5_shannon_encoding,15,4,0.46499999999999997,0.037416573867739424,0.48,0.09669539802906857,0.52,0.08124038404635961
mean_std_autoreg_k=5_autoencoder_fourier_transform=True,23,4,0.48,0.05787918451395114,0.49000000000000005,0.03391164991562635,0.535,0.03741657386773941
mean_std_multifracs_j1=1_j2=12_shannon_encoding,13,4,0.46499999999999997,0.037416573867739424,0.545,0.05787918451395112,0.51,0.08000000000000003
mean_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,21,4,0.5,0.054772255750516606,0.55,0.12942179105544782,0.47000000000000003,0.059999999999999984
mean_std_shannon_encoding_autoencoder_fourier_transform=True,26,4,0.46499999999999997,0.037416573867739424,0.55,0.10246950765959599,0.475,0.0447213595499958
mean_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.46499999999999997,0.037416573867739424,0.5,0.08366600265340757,0.5149999999999999,0.05147815070493501
mean_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.5,0.06519202405202648,0.545,0.06204836822995427,0.51,0.062449979983983966
mean_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.46499999999999997,0.037416573867739424,0.465,0.05612486080160913,0.51,0.08154753215150044
mean_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.46499999999999997,0.037416573867739424,0.57,0.024494897427831747,0.475,0.08215838362577492
std_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.46499999999999997,0.037416573867739424,0.56,0.10074720839804943,0.5549999999999999,0.08124038404635961
std_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.535,0.05830951894845299,0.505,0.10173494974687901,0.5,0.0418330013267038
std_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.46499999999999997,0.037416573867739424,0.48,0.05338539126015657,0.53,0.06964194138592061
std_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.46499999999999997,0.037416573867739424,0.5349999999999999,0.0717635004720366,0.48999999999999994,0.08455767262643882
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,32,4,0.46499999999999997,0.037416573867739424,0.525,0.08215838362577492,0.465,0.08154753215150044
