Transformation (shape),shape,nb_trans,SVM accuracy,SVM std,DecisionTree accuracy,DecisionTree std,RandomForest accuracy,RandomForest std
crosscor_mean_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.732967032967033,0.08249812913900419,0.6318681318681318,0.12027822674735933,0.7912087912087913,0.08075240910274212
crosscor_mean_autoreg_k=5_shannon_encoding,24,4,0.7307692307692307,0.1453709511573951,0.7043956043956043,0.05454801602633342,0.7626373626373626,0.07757961580097929
crosscor_mean_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.7318681318681317,0.10996700606278571,0.6329670329670329,0.07512819619840533,0.7615384615384616,0.11439132905207124
crosscor_mean_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.7450549450549451,0.1836381777201759,0.7054945054945054,0.06725777471692024,0.7626373626373626,0.06306964770233732
crosscor_mean_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.7186813186813187,0.09031068488485428,0.6626373626373627,0.054348408874190055,0.7164835164835165,0.1354192192112018
crosscor_mean_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.8065934065934066,0.08040772804363393,0.6472527472527474,0.08211666677920618,0.734065934065934,0.0910564065312817
crosscor_std_autoreg_k=5_multifracs_j1=1_j2=12,19,4,0.7483516483516484,0.06430214873990237,0.6615384615384616,0.05789863680140437,0.7912087912087913,0.0925298216923995
crosscor_std_autoreg_k=5_shannon_encoding,24,4,0.7307692307692307,0.1453709511573951,0.6747252747252748,0.04845144546164527,0.7483516483516484,0.0906443544057199
crosscor_std_autoreg_k=5_autoencoder_fourier_transform=True,32,4,0.6329670329670329,0.11750536655893012,0.6615384615384616,0.07343751405100493,0.7329670329670329,0.10434353820192717
crosscor_std_multifracs_j1=1_j2=12_shannon_encoding,22,4,0.7164835164835165,0.14973308780905026,0.6780219780219781,0.04946275795572263,0.8208791208791208,0.08176296807797044
crosscor_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,30,4,0.6747252747252748,0.09203255699433013,0.6186813186813187,0.06432092583148087,0.7032967032967032,0.07637164990722659
crosscor_std_shannon_encoding_autoencoder_fourier_transform=True,35,4,0.8351648351648352,0.10285150731250627,0.6604395604395604,0.1290167922763883,0.7043956043956044,0.08400665869721488
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,26,4,0.7164835164835165,0.14973308780905026,0.6747252747252747,0.06866153561236621,0.7934065934065934,0.05577396721076709
crosscor_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,34,4,0.7318681318681317,0.11888464471471225,0.6637362637362637,0.06532687449539276,0.7604395604395604,0.13577544557755947
crosscor_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,39,4,0.8065934065934066,0.08040772804363393,0.6604395604395605,0.04509513083227074,0.7945054945054946,0.08649964243584364
crosscor_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,37,4,0.7934065934065935,0.058624082058677536,0.6032967032967033,0.10121827639269852,0.7637362637362637,0.05794033550094094
mean_std_autoreg_k=5_multifracs_j1=1_j2=12,10,4,0.7912087912087913,0.08075240910274212,0.7318681318681317,0.10996700606278571,0.7923076923076924,0.06161690447857662
mean_std_autoreg_k=5_shannon_encoding,15,4,0.7472527472527474,0.12349810195240701,0.7615384615384616,0.09488805777988087,0.7923076923076924,0.06161690447857662
mean_std_autoreg_k=5_autoencoder_fourier_transform=True,23,4,0.7758241758241758,0.1025222311181591,0.7318681318681318,0.09861986877443765,0.778021978021978,0.08656941710431264
mean_std_multifracs_j1=1_j2=12_shannon_encoding,13,4,0.7758241758241758,0.1289699843104475,0.7505494505494507,0.08579877492722254,0.7912087912087913,0.08075240910274212
mean_std_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,21,4,0.7472527472527472,0.08419332443682614,0.5846153846153845,0.12323380895715329,0.6593406593406593,0.11525371957913752
mean_std_shannon_encoding_autoencoder_fourier_transform=True,26,4,0.7780219780219779,0.06929179239751403,0.7043956043956044,0.12337092044559286,0.7780219780219779,0.06929179239751403
mean_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.8186813186813187,0.13676794344371054,0.7329670329670329,0.06902988472325014,0.8384615384615385,0.05555703147149247
mean_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.7615384615384616,0.09488805777988087,0.7329670329670329,0.0824981291390042,0.7769230769230769,0.09930321184687786
mean_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.8076923076923077,0.0635084979199995,0.7483516483516484,0.045759698491553875,0.8219780219780219,0.07913614016434653
mean_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.7923076923076924,0.06161690447857662,0.7186813186813187,0.14952325316259044,0.7923076923076924,0.08875965057718097
std_autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding,17,4,0.7912087912087912,0.12251638445862623,0.7186813186813186,0.07819976648200963,0.8065934065934066,0.0665175646172376
std_autoreg_k=5_multifracs_j1=1_j2=12_autoencoder_fourier_transform=True,25,4,0.7472527472527472,0.0955475389858644,0.7626373626373626,0.06306964770233732,0.7626373626373626,0.0915721611252732
std_autoreg_k=5_shannon_encoding_autoencoder_fourier_transform=True,30,4,0.7923076923076924,0.06161690447857662,0.7483516483516484,0.045759698491553875,0.8219780219780219,0.07913614016434653
std_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,28,4,0.8065934065934066,0.0665175646172376,0.7032967032967032,0.13168485432039773,0.7472527472527472,0.0955475389858644
autoreg_k=5_multifracs_j1=1_j2=12_shannon_encoding_autoencoder_fourier_transform=True,32,4,0.8065934065934066,0.0665175646172376,0.7472527472527473,0.08419332443682614,0.8219780219780219,0.11559896364625173
